Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1779576776.287141,4563,0,1
2,Payment,1779576776.291745,2334,0,1
2,Payment,1779576776.294104,1740,0,1
1,NewOrder,1779576776.295867,3085,0,1
3,OrderStatus,1779576776.298976,2475,0,1
1,NewOrder,1779576776.301473,3834,0,1
1,NewOrder,1779576776.305349,4228,0,1
1,NewOrder,1779576776.309600,4155,0,1
2,Payment,1779576776.313778,2360,0,1
2,Payment,1779576776.316162,1933,0,1
1,NewOrder,1779576776.318136,4410,0,1
2,Payment,1779576776.322569,1510,0,1
2,Payment,1779576776.324101,2093,0,1
1,NewOrder,1779576776.326238,5011,0,1
2,Payment,1779576776.331274,1785,0,1
1,NewOrder,1779576776.333088,3888,0,1
1,NewOrder,1779576776.337117,6180,0,1
2,Payment,1779576776.343431,2967,0,1
1,NewOrder,1779576776.346834,4687,0,1
1,NewOrder,1779576776.351669,16275,0,1
5,StockLevel,1779576776.367980,3985,0,1
1,NewOrder,1779576776.371991,9488,0,1
1,NewOrder,1779576776.381514,5063,0,1
2,Payment,1779576776.386601,1497,0,1
1,NewOrder,1779576776.388123,7470,0,1
4,Delivery,1779576776.395618,15800,0,1
3,OrderStatus,1779576776.411450,1244,0,1
3,OrderStatus,1779576776.412717,1369,0,1
2,Payment,1779576776.414107,1896,0,1
1,NewOrder,1779576776.416028,6545,0,1
2,Payment,1779576776.422679,8263,0,1
2,Payment,1779576776.431096,2332,0,1
1,NewOrder,1779576776.433464,10421,0,1
1,NewOrder,1779576776.443971,8566,0,1
1,NewOrder,1779576776.452566,3514,0,1
2,Payment,1779576776.456104,1813,0,1
2,Payment,1779576776.458001,1278,0,1
2,Payment,1779576776.459302,6249,0,1
2,Payment,1779576776.465575,1168,0,1
2,Payment,1779576776.466764,1149,0,1
2,Payment,1779576776.467934,1246,0,1
2,Payment,1779576776.469202,1141,0,1
2,Payment,1779576776.470365,6122,0,1
2,Payment,1779576776.476519,1946,0,1
5,StockLevel,1779576776.478488,1369,0,1
2,Payment,1779576776.479877,1508,0,1
2,Payment,1779576776.481406,1148,0,1
2,Payment,1779576776.482576,1620,0,1
3,OrderStatus,1779576776.484219,2897,0,1
2,Payment,1779576776.487139,5637,0,1
2,Payment,1779576776.492800,1173,0,1
2,Payment,1779576776.493994,1156,0,1
1,NewOrder,1779576776.495171,5106,0,1
2,Payment,1779576776.500300,5687,0,1
2,Payment,1779576776.506012,3135,0,1
2,Payment,1779576776.509172,6776,0,1
2,Payment,1779576776.515973,2651,0,1
2,Payment,1779576776.518647,1669,0,1
2,Payment,1779576776.520340,5948,0,1
2,Payment,1779576776.526311,1974,0,1
2,Payment,1779576776.528308,1273,0,1
2,Payment,1779576776.529603,1117,0,1
1,NewOrder,1779576776.530741,7410,0,1
2,Payment,1779576776.538173,1187,0,1
4,Delivery,1779576776.539382,14297,0,1
2,Payment,1779576776.553709,1459,0,1
1,NewOrder,1779576776.555191,9647,0,1
2,Payment,1779576776.564862,1211,0,1
1,NewOrder,1779576776.566094,3272,0,1
2,Payment,1779576776.569388,1258,0,1
2,Payment,1779576776.570668,5549,0,1
4,Delivery,1779576776.576238,14735,0,1
5,StockLevel,1779576776.591012,1037,0,1
1,NewOrder,1779576776.592069,4831,0,1
2,Payment,1779576776.596923,1331,0,1
1,NewOrder,1779576776.598276,9472,0,1
2,Payment,1779576776.607772,1159,0,1
2,Payment,1779576776.608953,1097,0,1
1,NewOrder,1779576776.610071,8650,0,1
1,NewOrder,1779576776.618745,4854,0,1
2,Payment,1779576776.623621,6118,0,1
1,NewOrder,1779576776.629760,4794,0,1
2,Payment,1779576776.634575,1447,0,1
2,Payment,1779576776.636045,5872,0,1
1,NewOrder,1779576776.641941,3032,0,1
1,NewOrder,1779576776.644994,9555,0,1
1,NewOrder,1779576776.654574,4587,0,1
2,Payment,1779576776.659182,1125,0,1
1,NewOrder,1779576776.660329,9957,0,1
